Car_ID,Scheduled_Assembly_Date,Engine_Delivery_Date,Engine_Supplier_Region,Engine_Supplier_Reliability,Engine_Transport_Mode,Is_Critical_Engine,Transmission_Delivery_Date,Transmission_Supplier_Region,Transmission_Supplier_Reliability,Transmission_Transport_Mode,Is_Critical_Transmission,Brake_System_Delivery_Date,Brake_System_Supplier_Region,Brake_System_Supplier_Reliability,Brake_System_Transport_Mode,Is_Critical_Brake_System,Suspension_Delivery_Date,Suspension_Supplier_Region,Suspension_Supplier_Reliability,Suspension_Transport_Mode,Is_Critical_Suspension,Infotainment_Delivery_Date,Infotainment_Supplier_Region,Infotainment_Supplier_Reliability,Infotainment_Transport_Mode,Is_Critical_Infotainment,Car_Delayed,Delay_Days,Financial_Impact_USD,Engine_Delayed_Flag,Transmission_Delayed_Flag,Brake_System_Delayed_Flag,Suspension_Delayed_Flag,Infotainment_Delayed_Flag,Any_Critical_Part_Delayed,Engine_Delay_Reason,Transmission_Delay_Reason,Brake_System_Delay_Reason,Suspension_Delay_Reason,Infotainment_Delay_Reason,Order_Urgency,Holiday_Proximity,Inventory_Buffer_Used,Weather_Condition_On_Delivery,Strike_Notice,Production_Shift,Valid_Delay,Total_Parts_Delayed,Route_Type,Distance_KM,Traffic_Level,Supplier_Performance_Score,Contract_Penalty_Per_Day,Engine_Supplier_Group,Transmission_Supplier_Group,Brake_System_Supplier_Group,Suspension_Supplier_Group,Infotainment_Supplier_Group,Engine_Reliability_Score,Transmission_Reliability_Score,Brake_System_Reliability_Score,Suspension_Reliability_Score,Infotainment_Reliability_Score,Traffic_Severity_Index
CAR_360,2023-03-17,2023-03-18,North,0.89,Air,1,2023-03-16,West,0.71,Sea,1,2023-03-21,South,0.78,Road,1,2023-03-17,North,0.95,Road,0,2023-03-21,South,0.85,Sea,1,1,4,2000.0,1,0,1,0,1,1,Weather,,Strike,,Weather,Medium,0,0,Rain,0,Evening,True,3,Rural,233.1401637233572,Moderate,0.16,250,North_Air,West_Sea,South_Road,North_Road,South_Sea,0.38571428571428573,0.2839506172839506,0.28888888888888886,0.26881720430107525,0.34523809523809523,1.2
CAR_64,2023-03-17,2023-03-17,East,0.99,Sea,1,2023-03-17,East,0.76,Air,1,2023-03-09,East,0.91,Sea,1,2023-03-16,West,0.8,Sea,0,2023-03-19,West,0.91,Sea,1,1,2,1000.0,0,0,0,0,1,1,,,,,Supplier Issue,Medium,0,0,Rain,0,Morning,True,1,Urban,11.608654126007243,High,0.39,500,East_Sea,East_Air,East_Sea,West_Sea,West_Sea,0.24358974358974358,0.32857142857142857,0.23076923076923078,0.23529411764705882,0.4,1.5
CAR_648,2023-03-17,2023-03-19,East,0.74,Sea,1,2023-03-21,West,0.81,Road,1,2023-03-14,South,0.85,Road,0,2023-03-14,South,0.82,Air,0,2023-03-22,North,0.74,Sea,0,1,4,2000.0,1,1,0,0,1,1,Customs,Strike,,,Transport Breakdown,Medium,0,0,Clear,0,Evening,True,3,Rural,256.93350873030823,High,0.11,250,East_Sea,West_Road,South_Road,South_Air,North_Sea,0.24358974358974358,0.21428571428571427,0.28888888888888886,0.2891566265060241,0.3246753246753247,1.5
CAR_877,2023-03-17,2023-03-15,North,0.8,Sea,1,2023-03-14,West,0.94,Air,1,2023-03-16,South,0.94,Sea,1,2023-03-18,West,0.7,Air,0,2023-03-16,South,0.97,Road,1,0,0,0.0,0,0,0,1,0,0,,,,Weather,,Medium,0,0,Clear,0,Night,False,1,Mixed,51.399742974064,Low,0.66,500,North_Sea,West_Air,South_Sea,West_Air,South_Road,0.2894736842105263,0.2441860465116279,0.2826086956521739,0.3218390804597701,0.2875,1.0
CAR_50,2023-03-17,2023-03-16,WEST ,0.88,Road,1,2023-03-23,South,0.77,Air,0,2023-03-19,South,0.93,Sea,1,2023-03-24,East,0.92,Road,1,2023-03-14,East,0.99,Road,1,1,7,3500.0,0,1,1,1,0,1,,Supplier Issue,Weather,Supplier Issue,,Low,0,0,Clear,0,Evening,True,3,Urban,66.47549168965331,Moderate,0.0,100,WEST _Road,South_Air,South_Sea,East_Road,East_Road,0.25,0.3,0.2826086956521739,0.2647058823529412,0.2987012987012987,1.2
CAR_27,2023-03-18,2023-03-18,South,0.95,Road,1,2023-03-21,North,0.76,Sea,0,2023-03-13,West,0.8,Air,1,2023-03-08,South,0.8,Air,1,2023-03-10,North,0.81,Road,1,0,0,0.0,0,1,0,0,0,0,,Holiday,,,,Low,1,0,Snow,0,Morning,False,1,Urban,40.58874673912595,Low,0.56,250,South_Road,North_Sea,West_Air,South_Air,North_Road,0.32142857142857145,0.4375,0.28421052631578947,0.2891566265060241,0.3103448275862069,1.0
CAR_720,2023-03-18,2023-03-15,NORTH ,0.91,Air,1,2023-03-17,West,0.96,Sea,0,2023-03-20,South,0.77,Road,1,2023-03-25,West,0.74,Air,1,2023-03-14,East,0.82,Sea,0,1,7,3500.0,0,0,1,1,0,1,,,Strike,Weather,,Medium,0,0,Clear,0,Morning,True,2,Mixed,142.28291573465162,Moderate,0.29,750,NORTH _Air,West_Sea,South_Road,West_Air,East_Sea,0.0,0.2839506172839506,0.28888888888888886,0.3218390804597701,0.18947368421052632,1.2
CAR_841,2023-03-18,2023-03-10,West,0.82,Sea,1,2023-03-15,East,0.85,Sea,0,2023-03-18,North,0.96,Sea,1,2023-03-16,East,0.98,Air,0,2023-03-27,South,0.83,Air,0,0,0,0.0,0,0,0,0,1,0,,,,,Supplier Issue,Low,0,0,Clear,1,Evening,False,1,Urban,35.73161103152441,Moderate,0.6,500,West_Sea,East_Sea,North_Sea,East_Air,South_Air,0.21649484536082475,0.3424657534246575,0.27380952380952384,0.25287356321839083,0.3375,1.2
CAR_301,2023-03-18,2023-03-26,East,0.73,Road,1,2023-03-20,East,0.78,Road,1,2023-03-18,North,0.83,Road,1,2023-03-18,North,0.95,Sea,0,2023-03-18,South,0.8,Sea,0,1,8,4000.0,1,1,0,0,0,1,Strike,Holiday,,,,Low,0,0,Clear,0,Evening,True,2,Urban,17.210336174620764,High,0.0,500,East_Road,East_Road,North_Road,North_Sea,South_Sea,0.3026315789473684,0.27906976744186046,0.32894736842105265,0.19696969696969696,0.34523809523809523,1.5
CAR_80,2023-03-18,2023-03-16,North,0.95,Road,1,2023-03-16,East,0.93,Road,0,2023-03-18,West,0.9,Air,0,2023-03-16,South,0.89,Road,1,2023-03-19,West,0.92,Sea,0,0,0,0.0,0,0,0,0,1,0,,,,,Customs,Low,1,0,Snow,0,Evening,False,1,Urban,30.850453124509905,Low,0.86,750,North_Road,East_Road,West_Air,South_Road,West_Sea,0.2926829268292683,0.27906976744186046,0.28421052631578947,0.22448979591836735,0.4,1.0
CAR_174,2023-03-18,2023-03-21,,0.77,,0,2023-03-16,North,0.98,Road,1,2023-03-17,East,0.9,Air,0,2023-03-13,West,0.97,Air,1,2023-03-19,East,0.98,Sea,0,0,0,0.0,1,0,0,0,1,0,Customs,,,,Customs,Low,0,0,Clear,0,Morning,False,2,Urban,93.88252949590157,Low,0.62,100,,North_Road,East_Air,West_Air,East_Sea,,0.3291139240506329,0.3835616438356164,0.3218390804597701,0.18947368421052632,1.0
CAR_456,2023-03-18,2023-03-21,North,0.74,Road,0,2023-03-18,North,0.84,Air,1,2023-03-21,West,0.71,Air,0,2023-03-18,East,0.7,Air,0,2023-03-19,West,0.9,Sea,1,1,1,500.0,1,0,1,0,1,1,Weather,,Weather,,Supplier Issue,Medium,1,0,Clear,0,Morning,True,3,Rural,166.8742136011946,High,0.71,100,North_Road,North_Air,West_Air,East_Air,West_Sea,0.2926829268292683,0.2638888888888889,0.28421052631578947,0.25287356321839083,0.4,1.5
CAR_520,2023-03-18,2023-03-11,North,0.76,Sea,0,2023-03-17,South,0.87,Road,1,2023-03-19,West,0.83,Sea,1,2023-03-15,West,0.81,Sea,1,2023-03-20,South,0.95,Air,1,1,2,1000.0,0,0,1,0,1,1,,,Customs,,Holiday,Low,1,0,Clear,0,Evening,True,2,Urban,58.52451490077291,High,0.8,1000,North_Sea,South_Road,West_Sea,West_Sea,South_Air,0.2894736842105263,0.3055555555555556,0.35,0.23529411764705882,0.3375,1.5
CAR_569,2023-03-18,2023-03-21,North,0.81,Sea,0,2023-03-11,East,0.77,Sea,0,2023-03-08,East,0.95,Air,1,2023-03-22,East,0.96,Air,0,2023-03-17,South,0.89,Air,1,0,0,0.0,1,0,0,1,0,0,Supplier Issue,,,Weather,,High,0,0,Rain,0,Night,False,2,Mixed,141.06410541331712,Low,0.98,250,North_Sea,East_Sea,East_Air,East_Air,South_Air,0.2894736842105263,0.3424657534246575,0.3835616438356164,0.25287356321839083,0.3375,1.0
CAR_608,2023-03-18,2023-03-17,West,0.79,Air,1,2023-03-18,North,0.72,Sea,0,2023-03-20,West,0.85,Air,0,2023-03-20,West,0.8,Road,1,2023-03-16,South,0.85,Sea,0,1,2,1000.0,0,0,1,1,0,1,,,Transport Breakdown,Supplier Issue,,Medium,0,0,Clear,0,Night,True,2,Urban,69.56552708644408,High,0.43,750,West_Air,North_Sea,West_Air,West_Road,South_Sea,0.34615384615384615,0.4375,0.28421052631578947,0.3563218390804598,0.34523809523809523,1.5
CAR_15,2023-03-18,2023-03-15,East,0.78,Road,1,2023-03-20,West,0.85,Sea,1,2023-03-17,North,0.88,Air,0,2023-03-19,West,0.88,Road,1,2023-03-14,South,0.85,Sea,0,1,2,1000.0,0,1,0,1,0,1,,Customs,,Customs,,Low,0,0,Rain,0,Morning,True,2,Urban,94.98398402020904,Moderate,0.69,500,East_Road,West_Sea,North_Air,West_Road,South_Sea,0.3026315789473684,0.2839506172839506,0.2602739726027397,0.3563218390804598,0.34523809523809523,1.2
CAR_330,2023-03-18,2023-03-20,WEST ,0.76,Air,1,2023-03-21,North,0.77,Sea,0,2023-03-14,West,0.94,Air,1,2023-03-12,West,0.88,Road,1,2023-03-15,South,0.78,Air,1,1,2,1000.0,1,1,0,0,0,1,,Strike,,,,Low,0,0,Rain,0,Evening,True,2,Urban,12.758725198522546,Low,0.39,100,WEST _Air,North_Sea,West_Air,West_Road,South_Air,0.6666666666666666,0.4375,0.28421052631578947,0.3563218390804598,0.3375,1.0
CAR_4,2023-03-18,2023-03-20,West,0.86,Air,0,2023-03-14,East,0.72,Road,1,2023-03-18,East,0.94,Road,1,2023-03-13,West,0.92,Air,0,2023-03-15,East,0.88,Road,0,0,0,0.0,1,0,0,0,0,0,Weather,,,,,Medium,0,0,Rain,0,Morning,False,1,Rural,163.79938397897706,Low,0.81,100,West_Air,East_Road,East_Road,West_Air,East_Road,0.34615384615384615,0.27906976744186046,0.23333333333333334,0.3218390804597701,0.2987012987012987,1.0
CAR_988,2023-03-18,2023-03-15,North,0.76,Road,0,2023-03-24,,0.96,Air,0,2023-03-15,West,0.72,Air,1,2023-03-18,North,0.72,Sea,0,2023-03-24,South,0.86,Road,1,1,6,3000.0,0,1,0,0,1,1,,Holiday,,,Supplier Issue,Medium,0,0,Clear,0,Night,True,2,Rural,174.1353057247474,Moderate,0.0,750,North_Road,,West_Air,North_Sea,South_Road,0.2926829268292683,,0.28421052631578947,0.19696969696969696,0.2875,1.2
CAR_308,2023-03-19,2023-03-14,South,0.93,Air,1,2023-03-18,North,0.84,Road,0,2023-03-28,West,0.83,Sea,0,2023-03-20,North,0.87,Road,0,2023-03-27,East,0.72,Air,1,1,8,4000.0,0,0,1,1,1,1,,,Strike,Weather,Weather,Medium,0,0,Clear,0,Morning,True,3,Urban,75.84305695797987,Moderate,0.0,1000,South_Air,North_Road,West_Sea,North_Road,East_Air,0.2702702702702703,0.3291139240506329,0.35,0.26881720430107525,0.2988505747126437,1.2
CAR_681,2023-03-19,2023-03-15,South,0.92,Road,1,2023-03-11,South,0.85,Sea,1,2023-03-22,West,0.91,Road,0,2023-03-22,West,0.74,Road,1,2023-03-21,West,0.92,Sea,1,1,3,1500.0,0,0,1,1,1,1,,,Transport Breakdown,Strike,Weather,High,0,0,Rain,0,Morning,True,3,Mixed,76.22579408906188,Low,0.37,500,South_Road,South_Sea,West_Road,West_Road,West_Sea,0.32142857142857145,0.3163265306122449,0.2717391304347826,0.3563218390804598,0.4,1.0
CAR_842,2023-03-19,2023-03-18,East,0.82,Road,1,2023-03-18,East,0.71,Road,1,2023-03-17,West,0.76,Sea,1,2023-03-13,South,0.83,Sea,1,2023-03-17,North,0.75,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,0,0,Clear,1,Morning,False,0,Rural,435.58142863901605,Low,0.73,250,East_Road,East_Road,West_Sea,South_Sea,North_Air,0.3026315789473684,0.27906976744186046,0.35,0.21839080459770116,0.325,1.0
CAR_22,2023-03-19,2023-03-18,South,0.99,Road,0,2023-03-15,North,0.94,Road,1,2023-03-20,East,0.86,Air,1,2023-03-17,North,0.73,Air,1,2023-03-16,East,0.73,Sea,0,1,1,500.0,0,0,1,0,0,1,,,Supplier Issue,,,Low,0,0,Clear,0,Evening,True,1,Urban,63.66428906338477,Moderate,0.51,500,South_Road,North_Road,East_Air,North_Air,East_Sea,0.32142857142857145,0.3291139240506329,0.3835616438356164,0.3116883116883117,0.18947368421052632,1.2
CAR_914,2023-03-19,2023-03-18,East,0.91,Air,1,2023-03-21,South,0.99,Air,1,2023-03-21,North,0.7,Sea,0,2023-03-10,South,0.96,Road,1,2023-03-13,North,0.91,Sea,1,1,2,1000.0,0,1,1,0,0,1,,Customs,Transport Breakdown,,,Medium,0,1,Snow,0,Evening,False,2,Rural,274.4225536544751,Low,0.64,500,East_Air,South_Air,North_Sea,South_Road,North_Sea,0.23076923076923078,0.3,0.27380952380952384,0.22448979591836735,0.3246753246753247,1.0
CAR_837,2023-03-19,2023-03-17,South,0.78,Sea,0,2023-03-23,East,0.82,Air,0,2023-03-19,North,0.98,Road,0,2023-03-23,West,0.78,Air,1,2023-03-25,West,0.78,Road,1,1,6,3000.0,0,1,0,1,1,1,,Customs,,Customs,Strike,High,0,1,Snow,0,Night,False,3,Mixed,68.2252064451377,Low,0.2,250,South_Sea,East_Air,North_Road,West_Air,West_Road,0.31645569620253167,0.32857142857142857,0.32894736842105265,0.3218390804597701,0.35555555555555557,1.0
CAR_483,2023-03-19,2023-03-15,North,0.86,Air,0,2023-03-18,West,0.77,Sea,1,2023-03-19,West,0.91,Air,1,2023-03-15,South,0.93,Sea,0,2023-03-18,South,0.8,Sea,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,0,1,Clear,0,Evening,False,0,Rural,229.54436954210303,Low,0.95,250,North_Air,West_Sea,West_Air,South_Sea,South_Sea,0.38571428571428573,0.2839506172839506,0.28421052631578947,0.21839080459770116,0.34523809523809523,1.0
CAR_479,2023-03-19,2023-03-15,West,0.9,Sea,1,2023-03-14,North,0.8,Road,1,2023-03-15,South,0.93,Road,1,2023-03-21,East,0.78,Road,1,2023-03-24,South,0.84,Road,0,1,2,1000.0,0,0,0,1,1,1,,,,Transport Breakdown,Weather,High,0,0,Clear,0,Evening,True,2,Mixed,108.28371519055186,High,0.4,250,West_Sea,North_Road,South_Road,East_Road,South_Road,0.21649484536082475,0.3291139240506329,0.28888888888888886,0.2647058823529412,0.2875,1.5
CAR_259,2023-03-19,2023-03-20,South,0.84,Road,0,2023-03-18,,0.88,Road,1,2023-03-14,East,0.77,Sea,1,2023-03-15,North,0.79,Air,0,2023-03-19,East,0.74,Road,1,0,0,0.0,1,0,0,0,0,0,Weather,,,,,Medium,0,0,Clear,0,Evening,False,1,Rural,360.0071918417563,Moderate,0.72,750,South_Road,,East_Sea,North_Air,East_Road,0.32142857142857145,,0.23076923076923078,0.3116883116883117,0.2987012987012987,1.2
CAR_485,2023-03-19,2023-03-16,West,0.98,Air,1,2023-03-23,South,0.88,Road,0,2023-03-17,North,0.85,Sea,1,2023-03-18,East,0.85,Sea,1,2023-03-19,West,0.93,Sea,1,0,0,0.0,0,1,0,0,0,0,,Customs,,,,Medium,0,0,Clear,0,Evening,False,1,Rural,361.2070076834823,Low,0.91,100,West_Air,South_Road,North_Sea,East_Sea,West_Sea,0.34615384615384615,0.3055555555555556,0.27380952380952384,0.2391304347826087,0.4,1.0
CAR_702,2023-03-19,2023-03-20,NORTH ,0.92,Sea,1,2023-03-19,South,0.75,Sea,0,2023-03-11,West,0.76,Air,0,2023-03-24,West,0.99,Air,1,2023-03-18,East,0.9,Air,0,1,5,2500.0,1,0,0,1,0,1,Supplier Issue,,,Customs,,Low,0,1,Rain,0,Morning,False,2,Urban,15.521466439960134,Moderate,0.06,500,NORTH _Sea,South_Sea,West_Air,West_Air,East_Air,0.5,0.3163265306122449,0.28421052631578947,0.3218390804597701,0.2988505747126437,1.2
CAR_393,2023-03-19,2023-03-12,North,0.87,Road,1,2023-03-18,South,0.95,Road,0,2023-03-14,East,0.98,Road,0,2023-03-18,East,0.73,Air,1,2023-03-13,East,0.93,Air,1,0,0,,0,0,0,0,0,0,,,,,,Medium,0,0,Storm,0,Night,False,0,Urban,13.300428424018868,Low,0.74,100,North_Road,South_Road,East_Road,East_Air,East_Air,0.2926829268292683,0.3055555555555556,0.23333333333333334,0.25287356321839083,0.2988505747126437,1.0
CAR_936,2023-03-19,2023-03-20,South,0.9,Road,0,2023-03-19,South,0.86,Road,1,2023-03-19,West,0.77,Road,0,2023-03-16,South,0.96,Sea,1,2023-03-20,West,0.96,Air,1,1,1,500.0,1,0,0,0,1,1,Customs,,,,Holiday,Low,0,0,Clear,0,Evening,True,2,Urban,56.55421507974484,High,0.62,100,South_Road,South_Road,West_Road,South_Sea,West_Air,0.32142857142857145,0.3055555555555556,0.2717391304347826,0.21839080459770116,0.3409090909090909,1.5
CAR_372,2023-03-19,2023-03-19,North,0.82,Air,1,2023-03-16,West,0.75,Road,0,2023-03-19,South,0.92,Road,1,2023-03-27,North,0.78,Air,0,2023-03-19,South,0.84,Air,0,0,0,0.0,0,0,0,1,0,0,,,,Weather,,Low,0,0,Clear,0,Morning,False,1,Urban,45.19733829865847,Low,0.5,100,North_Air,West_Road,South_Road,North_Air,South_Air,0.38571428571428573,0.21428571428571427,0.28888888888888886,0.3116883116883117,0.3375,1.0
CAR_351,2023-03-19,2023-03-12,West,0.95,Sea,1,2023-03-23,East,0.77,Air,1,2023-03-12,South,0.97,Air,0,2023-03-11,East,0.89,Road,1,2023-03-18,East,0.94,Air,0,1,4,2000.0,0,1,0,0,0,1,,Transport Breakdown,,,,Medium,1,0,Clear,0,Evening,True,1,Rural,469.3271709658418,High,0.19,100,West_Sea,East_Air,South_Air,East_Road,East_Air,0.21649484536082475,0.32857142857142857,0.16091954022988506,0.2647058823529412,0.2988505747126437,1.5
CAR_30,2023-03-19,2023-03-22,South,0.92,Sea,0,2023-03-29,West,0.91,Air,1,2023-03-21,West,0.83,Air,1,2023-03-15,West,0.78,Air,0,2023-03-13,North,0.96,Sea,1,1,10,5000.0,1,1,1,0,0,1,Strike,Weather,Holiday,,,Low,0,0,Rain,0,Morning,True,3,Urban,38.37613040475493,Low,0.0,250,South_Sea,West_Air,West_Air,West_Air,North_Sea,0.31645569620253167,0.2441860465116279,0.28421052631578947,0.3218390804597701,0.3246753246753247,1.0
CAR_35,2023-03-19,2023-03-19,South,0.76,Air,0,2023-03-22,North,0.85,Air,0,2023-03-09,South,0.81,Road,1,2023-03-13,North,0.79,Air,1,2023-03-26,West,0.77,Air,1,1,7,3500.0,0,1,0,0,1,1,,Supplier Issue,,,Supplier Issue,High,0,0,Clear,0,Morning,True,2,Mixed,182.89666223542807,High,0.14,100,South_Air,North_Air,South_Road,North_Air,West_Air,0.2702702702702703,0.2638888888888889,0.28888888888888886,0.3116883116883117,0.3409090909090909,1.5
CAR_646,2023-03-20,2023-03-15,West,0.76,Road,1,2023-03-15,South,0.92,Air,1,2023-03-15,West,0.92,Road,1,2023-03-18,North,0.98,Air,1,2023-03-20,North,0.74,Air,0,0,0,0.0,0,0,0,0,0,0,,,,,,High,0,0,Clear,0,Morning,False,0,Mixed,190.54367345465943,Low,0.7,100,West_Road,South_Air,West_Road,North_Air,North_Air,0.23376623376623376,0.3,0.2717391304347826,0.3116883116883117,0.325,1.0
CAR_436,2023-03-20,2023-03-23,East,0.86,Road,1,2023-03-18,South,0.95,Sea,1,2023-03-12,South,0.85,Sea,1,2023-03-17,East,0.77,Sea,1,2023-03-14,East,0.8,Road,1,1,3,1500.0,1,0,0,0,0,1,Customs,,,,,Medium,0,0,Clear,0,Evening,True,1,Mixed,76.57246841710788,Moderate,0.44,1000,East_Road,South_Sea,South_Sea,East_Sea,East_Road,0.3026315789473684,0.3163265306122449,0.2826086956521739,0.2391304347826087,0.2987012987012987,1.2
CAR_322,2023-03-20,2023-03-19,West,0.75,Road,0,2023-03-13,East,0.75,Road,1,2023-03-17,North,0.72,Sea,0,2023-03-13,South,0.96,Sea,1,2023-03-28,West,0.88,Air,0,0,0,0.0,0,0,0,0,1,0,,,,,Supplier Issue,Medium,0,0,Clear,0,Morning,False,1,Mixed,157.88026674083957,Low,0.8,100,West_Road,East_Road,North_Sea,South_Sea,West_Air,0.23376623376623376,0.27906976744186046,0.27380952380952384,0.21839080459770116,0.3409090909090909,1.0
CAR_437,2023-03-20,2023-03-16,East,0.86,Air,0,2023-03-22,,0.91,Road,0,2023-03-15,South,0.88,Road,1,2023-03-20,West,0.93,Sea,1,2023-03-13,East,0.83,Sea,1,0,0,0.0,0,1,0,0,0,0,,Weather,,,,Low,0,0,Clear,0,Morning,False,1,Urban,72.33633570035481,Low,0.71,100,East_Air,,South_Road,West_Sea,East_Sea,0.23076923076923078,,0.28888888888888886,0.23529411764705882,0.18947368421052632,1.0
CAR_962,2023-03-20,2023-03-17,East,0.84,Road,0,2023-03-24,East,0.74,Sea,1,2023-03-19,South,0.99,Sea,1,2023-03-13,West,0.77,Road,1,2023-03-17,East,0.89,Road,0,1,4,2000.0,0,1,0,0,0,1,,,,,,Medium,0,0,Clear,0,Night,True,1,Rural,441.0939652865207,Moderate,0.34,500,East_Road,East_Sea,South_Sea,West_Road,East_Road,0.3026315789473684,0.3424657534246575,0.2826086956521739,0.3563218390804598,0.2987012987012987,1.2
CAR_711,2023-03-20,2023-03-21,East,0.78,Road,0,2023-03-13,East,0.96,Road,0,2023-03-13,,0.88,Air,1,2023-03-17,South,0.82,Air,1,2023-03-21,North,0.74,Air,0,0,0,0.0,1,0,0,0,1,0,Supplier Issue,,,,Weather,Medium,0,0,Clear,0,Morning,False,2,Mixed,71.33740530307942,Moderate,0.67,500,East_Road,East_Road,,South_Air,North_Air,0.3026315789473684,0.27906976744186046,,0.2891566265060241,0.325,1.2
CAR_897,2023-03-20,2023-03-20,West,0.96,Road,1,2023-03-26,West,0.75,Air,0,2023-03-25,North,0.75,Road,1,2023-03-19,East,0.78,Road,1,2023-03-17,South,0.79,Road,0,1,5,2500.0,0,1,1,0,0,1,,Holiday,Strike,,,Low,0,0,Clear,0,Night,True,2,Urban,96.22661321074422,High,0.45,100,West_Road,West_Air,North_Road,East_Road,South_Road,0.23376623376623376,0.2441860465116279,0.32894736842105265,0.2647058823529412,0.2875,1.5
CAR_180,2023-03-20,2023-03-22,East,0.72,Sea,1,2023-03-22,North,0.94,Sea,0,2023-03-17,West,0.81,Air,1,2023-03-19,East,0.97,Air,0,2023-03-20,North,0.71,Air,1,1,2,1000.0,1,1,0,0,0,1,Customs,Strike,,,,Low,0,0,Rain,0,Night,True,2,Urban,73.73548797807534,Low,0.43,250,East_Sea,North_Sea,West_Air,East_Air,North_Air,0.24358974358974358,0.4375,0.28421052631578947,0.25287356321839083,0.325,1.0
CAR_881,2023-03-20,2023-03-24,South,0.73,,1,2023-03-20,East,0.98,Air,1,2023-03-24,East,0.82,Air,1,2023-03-18,North,0.77,Sea,0,2023-03-18,West,0.88,Sea,1,1,4,2000.0,1,0,1,0,0,1,Holiday,,Transport Breakdown,,,Low,0,0,Clear,0,Morning,True,2,Urban,18.92602896284943,Moderate,0.58,100,,East_Air,East_Air,North_Sea,West_Sea,,0.32857142857142857,0.3835616438356164,0.19696969696969696,0.4,1.2
CAR_555,2023-03-20,2023-03-21,South,0.85,Road,0,2023-03-24,North,0.7,Road,1,2023-03-28,East,0.93,Road,0,2023-03-23,West,0.82,Road,0,2023-03-17,West,0.94,Sea,1,1,4,2000.0,1,1,1,1,0,1,Transport Breakdown,Strike,Holiday,Weather,,High,0,0,Clear,0,Night,True,4,Mixed,173.39214777705178,Moderate,0.31,100,South_Road,North_Road,East_Road,West_Road,West_Sea,0.32142857142857145,0.3291139240506329,0.23333333333333334,0.3563218390804598,0.4,1.2
CAR_443,2023-03-20,2023-03-16,North,0.75,Road,0,2023-03-19,East,0.71,Air,1,2023-03-26,North,0.79,Road,0,2023-03-15,North,0.75,Air,1,2023-03-14,South,0.81,Air,1,0,0,0.0,0,0,1,0,0,0,,,Transport Breakdown,,,Medium,0,0,Clear,0,Morning,False,1,Urban,88.20144860308464,Moderate,0.78,250,North_Road,East_Air,North_Road,North_Air,South_Air,0.2926829268292683,0.32857142857142857,0.32894736842105265,0.3116883116883117,0.3375,1.2
CAR_408,2023-03-20,2023-03-15,South,0.7,Sea,1,2023-03-28,West,0.98,Road,1,2023-03-15,West,0.94,Sea,0,2023-03-19,South,0.78,Road,1,2023-03-24,West,0.91,Road,1,1,8,4000.0,0,1,0,0,1,1,,Supplier Issue,,,Holiday,Low,0,0,Snow,0,Evening,True,2,Urban,20.98989226090241,High,0.1,100,South_Sea,West_Road,West_Sea,South_Road,West_Road,0.31645569620253167,0.21428571428571427,0.35,0.22448979591836735,0.35555555555555557,1.5
CAR_415,2023-03-20,2023-03-19,North,0.77,Road,1,2023-03-20,North,0.71,Air,1,2023-03-14,North,0.71,Road,1,2023-03-18,North,0.72,Road,1,2023-03-20,North,0.85,Air,1,0,0,0.0,0,0,0,0,0,0,,,,,,Medium,0,0,Rain,0,Morning,False,0,Rural,495.3205430355964,High,0.93,100,North_Road,North_Air,North_Road,North_Road,North_Air,0.2926829268292683,0.2638888888888889,0.32894736842105265,0.26881720430107525,0.325,1.5
CAR_124,2023-03-20,2023-03-16,North,0.79,Road,1,2023-03-20,South,0.83,Road,1,2023-03-18,South,0.9,Air,1,2023-03-23,North,0.88,Air,1,2023-03-22,West,0.92,Road,1,1,3,1500.0,0,0,0,1,1,1,,,,Holiday,Strike,Low,0,0,Clear,0,Evening,True,2,Urban,29.81648817548302,Moderate,0.39,100,North_Road,South_Road,South_Air,North_Air,West_Road,0.2926829268292683,0.3055555555555556,0.16091954022988506,0.3116883116883117,0.35555555555555557,1.2
CAR_990,2023-03-20,2023-03-15,West,0.75,Air,1,2023-03-19,South,0.75,Road,0,2023-03-14,West,0.9,Sea,0,2023-03-20,West,0.98,Road,0,2023-03-19,West,0.9,Road,0,0,0,0.0,0,0,0,0,0,0,,,,,,High,0,0,Storm,0,Night,False,0,Mixed,92.32806120398,Low,0.56,750,West_Air,South_Road,West_Sea,West_Road,West_Road,0.34615384615384615,0.3055555555555556,0.35,0.3563218390804598,0.35555555555555557,1.0
CAR_10,2023-03-20,2023-03-14,West,0.86,Road,1,2023-03-20,East,0.73,Sea,1,2023-03-27,West,0.8,Air,1,2023-03-16,North,0.96,Road,1,2023-03-19,East,0.96,Road,1,1,7,3500.0,0,0,1,0,0,1,,,Weather,,,Medium,0,0,Clear,0,Evening,True,1,Mixed,55.09189678786983,High,0.0,100,West_Road,East_Sea,West_Air,North_Road,East_Road,0.23376623376623376,0.3424657534246575,0.28421052631578947,0.26881720430107525,0.2987012987012987,1.5
